[25, 0.625, 0.2, [1, 3]]
0;[3, 77];[2, 14];[3, 221];[3, 86];[3, 71];[3, 95];[3, 49];[3, 33];[3, 86];[3, 104];[3, 79];[3, 55];[4, 174];[3, 47];[3, 306];[3, 35];[3, 17];[3, 211];[2, 115];[3, 49];[3, 80];[4, 74];[2, 22];[3, 245];[3, 41];
86;[4, 21];[1, 1];[6, 188];[3, 48];[4, 28];[4, 25];[2, 24];[5, 259];[5, 45];[6, 815];[2, 50];[2, 25];[2, 927];[3, 478];[1, 6];[3, 72];[1, 11];[3, 131];[2, 10];[3, 23];[6, 179];[4, 203];[6, 35];[3, 24];[2, 2];
87;[4, 21];[1, 1];[6, 188];[3, 48];[4, 28];[4, 25];[2, 40];[5, 294];[5, 45];[6, 815];[2, 51];[1, 1];[2, 6];[2, 179];[1, 6];[3, 72];[2, 237];[3, 131];[2, 14];[3, 340];[6, 167];[4, 203];[6, 35];[3, 24];[2, 2];
88;[4, 32];[1, 1];[6, 34];[3, 32];[4, 28];[4, 25];[2, 40];[5, 294];[5, 44];[6, 889];[2, 51];[1, 1];[2, 6];[2, 179];[2, 93];[3, 72];[2, 249];[3, 131];[2, 9];[3, 323];[6, 167];[4, 207];[6, 57];[3, 24];[2, 2];
89;[4, 32];[1, 1];[6, 34];[3, 32];[4, 28];[4, 25];[1, 27];[5, 163];[5, 44];[6, 178];[2, 51];[1, 1];[2, 6];[2, 206];[2, 97];[3, 72];[2, 249];[3, 12];[2, 9];[3, 323];[6, 167];[4, 103];[6, 57];[3, 38];[3, 164];
90;[4, 32];[1, 1];[6, 34];[3, 32];[4, 28];[4, 25];[1, 164];[5, 163];[5, 44];[6, 167];[2, 51];[1, 1];[2, 6];[2, 206];[3, 92];[3, 72];[2, 43];[3, 12];[2, 9];[3, 34];[6, 167];[4, 305];[6, 70];[3, 40];[3, 164];
91;[4, 32];[1, 1];[6, 34];[3, 32];[4, 28];[4, 31];[1, 61];[6, 173];[5, 44];[6, 167];[3, 31];[1, 19];[2, 169];[2, 206];[3, 92];[3, 72];[2, 43];[3, 10];[2, 9];[3, 34];[5, 125];[4, 305];[6, 57];[3, 40];[3, 164];
92;[4, 32];[1, 26];[6, 34];[3, 32];[4, 28];[5, 38];[1, 26];[6, 219];[5, 44];[6, 167];[3, 31];[1, 19];[2, 235];[2, 353];[3, 92];[3, 72];[2, 170];[3, 10];[2, 9];[3, 17];[4, 76];[3, 62];[6, 57];[3, 40];[3, 164];
93;[4, 15];[1, 18];[6, 34];[3, 32];[4, 28];[5, 38];[1, 26];[6, 219];[5, 62];[6, 149];[3, 31];[1, 15];[2, 235];[2, 9];[3, 49];[3, 99];[2, 170];[3, 128];[2, 9];[3, 17];[4, 76];[3, 302];[6, 57];[3, 40];[3, 23];
94;[4, 20];[1, 15];[6, 34];[3, 32];[5, 336];[5, 38];[1, 164];[6, 219];[5, 70];[5, 120];[3, 31];[1, 15];[2, 75];[2, 9];[3, 49];[4, 94];[2, 83];[3, 128];[2, 9];[3, 17];[4, 76];[3, 302];[6, 57];[3, 40];[3, 23];
95;[4, 41];[1, 15];[6, 34];[3, 32];[5, 336];[5, 38];[2, 122];[6, 219];[5, 70];[5, 120];[2, 27];[1, 37];[1, 6];[2, 9];[3, 49];[4, 76];[2, 72];[3, 55];[2, 9];[3, 27];[4, 76];[3, 302];[6, 69];[3, 186];[3, 22];
96;[4, 41];[1, 15];[6, 34];[3, 32];[5, 336];[5, 40];[2, 63];[6, 219];[5, 70];[5, 222];[2, 69];[1, 37];[1, 24];[2, 9];[3, 173];[4, 76];[2, 72];[3, 55];[2, 9];[3, 27];[4, 76];[3, 302];[6, 69];[4, 51];[3, 22];
97;[4, 171];[1, 5];[6, 178];[3, 32];[5, 39];[5, 40];[1, 87];[6, 219];[5, 80];[5, 162];[2, 69];[1, 164];[1, 24];[2, 317];[4, 13];[4, 76];[2, 72];[3, 55];[2, 730];[3, 27];[4, 76];[3, 302];[6, 69];[4, 51];[3, 22];
98;[4, 171];[1, 8];[6, 178];[3, 32];[5, 39];[5, 40];[1, 87];[7, 141];[6, 163];[5, 162];[2, 69];[2, 261];[1, 24];[2, 317];[4, 13];[5, 183];[2, 90];[3, 55];[2, 730];[3, 27];[4, 76];[3, 29];[6, 69];[4, 51];[3, 22];
99;[4, 329];[1, 8];[6, 20];[3, 32];[5, 39];[5, 40];[1, 3];[6, 213];[6, 163];[5, 162];[3, 38];[2, 261];[1, 24];[2, 317];[4, 13];[5, 183];[2, 90];[3, 25];[3, 81];[3, 27];[4, 786];[3, 20];[6, 69];[4, 51];[3, 22];
100;[5, 353];[1, 8];[6, 20];[3, 32];[5, 43];[5, 40];[1, 3];[6, 171];[6, 163];[5, 162];[3, 50];[2, 261];[1, 3];[2, 18];[4, 13];[5, 183];[2, 90];[3, 11];[3, 88];[3, 311];[4, 786];[3, 20];[6, 69];[4, 51];[3, 22];
101;[5, 353];[2, 60];[6, 20];[3, 18];[5, 43];[5, 40];[1, 3];[6, 171];[6, 163];[5, 866];[3, 288];[1, 8];[2, 159];[2, 18];[4, 13];[5, 183];[2, 90];[3, 11];[3, 88];[3, 311];[4, 786];[3, 20];[6, 69];[4, 51];[3, 22];
102;[5, 315];[2, 60];[6, 20];[3, 18];[5, 43];[5, 40];[2, 17];[6, 160];[6, 163];[5, 866];[3, 264];[2, 179];[3, 71];[1, 3];[4, 13];[5, 183];[2, 56];[3, 11];[3, 88];[3, 422];[4, 786];[3, 20];[6, 69];[4, 51];[3, 22];
103;[5, 315];[2, 60];[6, 20];[3, 18];[5, 43];[5, 40];[2, 179];[6, 160];[6, 163];[5, 866];[4, 272];[3, 22];[2, 56];[1, 3];[4, 13];[5, 183];[2, 56];[3, 11];[3, 88];[3, 315];[4, 786];[3, 20];[6, 69];[4, 56];[3, 22];
104;[5, 315];[3, 216];[6, 20];[3, 18];[5, 43];[5, 40];[2, 166];[6, 160];[6, 163];[5, 1066];[4, 272];[2, 23];[2, 19];[1, 3];[4, 13];[5, 183];[2, 56];[3, 11];[3, 111];[3, 16];[4, 786];[3, 20];[6, 105];[4, 61];[3, 22];
105;[5, 315];[3, 216];[6, 20];[3, 18];[5, 48];[5, 40];[2, 43];[6, 150];[6, 163];[5, 1066];[4, 250];[2, 23];[2, 19];[1, 36];[4, 13];[5, 183];[2, 56];[3, 11];[3, 111];[3, 16];[5, 273];[3, 20];[6, 105];[4, 57];[3, 28];
106;[5, 184];[3, 232];[6, 20];[3, 45];[5, 53];[5, 40];[2, 46];[6, 150];[6, 163];[5, 1045];[4, 136];[2, 35];[2, 19];[1, 234];[4, 13];[5, 183];[2, 56];[3, 11];[3, 111];[3, 16];[5, 290];[3, 20];[6, 105];[4, 57];[3, 62];
107;[5, 184];[3, 232];[6, 20];[3, 45];[5, 56];[5, 40];[1, 19];[6, 386];[6, 163];[5, 1045];[4, 137];[2, 35];[1, 54];[1, 5];[4, 13];[5, 183];[1, 4];[3, 11];[3, 87];[3, 16];[5, 290];[3, 20];[6, 105];[4, 54];[3, 62];
108;[5, 184];[3, 232];[6, 20];[3, 12];[5, 68];[5, 40];[1, 19];[6, 371];[6, 163];[5, 1045];[4, 135];[2, 35];[2, 15];[1, 36];[4, 13];[5, 183];[1, 54];[3, 11];[3, 87];[3, 16];[4, 271];[3, 65];[6, 117];[4, 45];[3, 22];
109;[5, 99];[3, 179];[6, 110];[3, 12];[5, 68];[5, 40];[1, 19];[6, 371];[6, 160];[5, 1045];[4, 135];[1, 15];[2, 15];[2, 50];[4, 13];[5, 183];[1, 37];[3, 11];[3, 87];[3, 16];[4, 271];[3, 65];[6, 117];[3, 34];[3, 22];
110;[5, 61];[3, 374];[6, 110];[3, 12];[5, 68];[5, 40];[2, 49];[6, 371];[6, 112];[5, 1045];[4, 135];[1, 15];[2, 15];[1, 48];[4, 141];[5, 183];[2, 32];[3, 11];[3, 134];[3, 16];[4, 171];[3, 65];[6, 101];[3, 34];[3, 22];
111;[5, 61];[3, 374];[6, 110];[3, 12];[5, 68];[5, 40];[2, 49];[6, 350];[6, 112];[5, 1119];[4, 135];[1, 15];[2, 15];[1, 2];[5, 154];[5, 183];[2, 32];[3, 11];[2, 51];[2, 7];[4, 96];[3, 65];[6, 101];[3, 10];[3, 22];
112;[5, 61];[3, 211];[6, 110];[3, 12];[5, 68];[6, 84];[2, 137];[6, 350];[6, 112];[5, 1119];[4, 189];[2, 4];[2, 7];[1, 2];[5, 50];[5, 183];[2, 32];[3, 11];[2, 51];[2, 7];[4, 96];[3, 230];[6, 101];[3, 10];[3, 22];
113;[5, 61];[3, 211];[6, 110];[3, 12];[5, 68];[6, 84];[2, 36];[6, 350];[6, 112];[5, 1119];[4, 204];[2, 4];[2, 123];[1, 26];[5, 50];[5, 183];[2, 32];[3, 82];[2, 51];[2, 7];[4, 96];[3, 230];[6, 101];[3, 10];[4, 34];
114;[5, 61];[3, 211];[6, 110];[4, 26];[6, 76];[6, 84];[2, 36];[6, 350];[6, 190];[6, 436];[4, 108];[2, 4];[3, 90];[1, 13];[5, 50];[5, 183];[2, 32];[3, 82];[2, 51];[2, 7];[4, 96];[3, 230];[6, 101];[3, 10];[4, 196];
115;[5, 56];[3, 166];[6, 110];[4, 26];[6, 76];[6, 87];[2, 36];[6, 350];[6, 160];[7, 434];[4, 240];[2, 4];[3, 51];[1, 13];[5, 50];[5, 183];[2, 32];[3, 82];[2, 51];[2, 7];[4, 96];[3, 230];[7, 119];[3, 10];[3, 190];
116;[5, 83];[3, 166];[6, 110];[4, 26];[6, 76];[6, 87];[2, 36];[6, 34];[6, 160];[7, 366];[4, 240];[2, 4];[3, 51];[1, 13];[5, 50];[5, 183];[2, 32];[3, 82];[4, 109];[2, 307];[4, 96];[3, 230];[7, 123];[4, 48];[3, 190];
117;[5, 87];[3, 195];[5, 107];[4, 23];[6, 76];[7, 191];[2, 39];[6, 31];[6, 160];[7, 366];[4, 250];[2, 46];[3, 51];[1, 13];[5, 50];[5, 183];[2, 32];[3, 82];[4, 109];[2, 307];[4, 96];[3, 230];[7, 123];[3, 43];[4, 30];
118;[5, 87];[3, 200];[5, 107];[3, 14];[6, 76];[7, 191];[2, 31];[6, 31];[6, 160];[7, 414];[4, 250];[2, 46];[3, 90];[1, 13];[5, 50];[5, 183];[2, 32];[3, 67];[4, 109];[2, 307];[4, 96];[3, 727];[7, 105];[3, 27];[4, 30];
119;[5, 87];[3, 61];[5, 107];[3, 14];[6, 76];[7, 171];[2, 31];[6, 31];[6, 160];[7, 414];[4, 344];[2, 46];[3, 90];[1, 13];[4, 48];[5, 183];[2, 32];[3, 67];[4, 99];[2, 8];[4, 96];[3, 752];[7, 105];[3, 27];[4, 74];
120;[5, 74];[3, 61];[5, 173];[3, 31];[6, 76];[7, 171];[2, 7];[6, 31];[6, 160];[7, 414];[4, 344];[3, 82];[3, 90];[1, 13];[4, 48];[4, 43];[2, 32];[3, 80];[4, 99];[2, 8];[4, 242];[3, 752];[7, 105];[3, 104];[4, 74];
121;[5, 74];[3, 61];[5, 173];[3, 63];[6, 79];[7, 171];[2, 7];[6, 31];[6, 159];[7, 124];[4, 339];[3, 60];[3, 61];[1, 27];[4, 48];[4, 43];[2, 32];[3, 80];[4, 186];[2, 9];[4, 233];[3, 752];[7, 105];[3, 104];[4, 74];
122;[5, 107];[3, 61];[5, 138];[3, 80];[6, 79];[7, 171];[2, 7];[6, 31];[6, 159];[7, 124];[4, 205];[3, 60];[3, 184];[1, 27];[4, 48];[4, 68];[2, 18];[3, 80];[4, 186];[2, 9];[4, 233];[4, 770];[7, 105];[3, 9];[4, 66];
123;[5, 107];[3, 61];[5, 133];[3, 50];[6, 103];[7, 171];[2, 7];[6, 31];[6, 159];[7, 253];[4, 205];[3, 60];[3, 58];[1, 17];[5, 356];[4, 76];[2, 18];[3, 80];[4, 186];[2, 9];[4, 233];[3, 57];[7, 105];[3, 9];[4, 66];
124;[5, 107];[3, 61];[5, 133];[3, 50];[6, 103];[7, 106];[2, 7];[6, 31];[6, 159];[7, 99];[4, 420];[3, 45];[3, 58];[2, 80];[5, 140];[4, 76];[2, 18];[3, 80];[4, 114];[2, 9];[4, 233];[3, 57];[7, 105];[3, 146];[4, 66];
125;[5, 107];[3, 61];[5, 133];[3, 50];[6, 154];[6, 79];[2, 7];[6, 31];[5, 196];[7, 99];[4, 420];[3, 45];[3, 58];[2, 63];[5, 140];[4, 770];[2, 20];[3, 111];[4, 63];[2, 9];[4, 233];[3, 57];[7, 105];[3, 146];[4, 66];
126;[5, 107];[4, 90];[5, 133];[3, 50];[6, 401];[6, 79];[2, 7];[6, 101];[5, 196];[7, 99];[4, 207];[3, 45];[3, 58];[2, 63];[5, 140];[4, 770];[2, 20];[3, 114];[4, 63];[2, 9];[4, 233];[3, 57];[7, 105];[3, 27];[5, 176];
127;[5, 107];[4, 90];[6, 390];[2, 12];[6, 401];[6, 79];[3, 7];[6, 101];[5, 196];[7, 99];[4, 207];[3, 45];[4, 69];[2, 63];[5, 140];[4, 783];[2, 20];[3, 114];[4, 63];[2, 8];[4, 233];[3, 57];[7, 105];[3, 27];[5, 192];
128;[5, 122];[4, 90];[6, 390];[2, 310];[6, 52];[6, 79];[3, 36];[6, 810];[5, 196];[7, 75];[4, 207];[3, 45];[4, 56];[2, 49];[5, 140];[3, 66];[2, 20];[3, 141];[4, 63];[2, 8];[4, 233];[4, 92];[7, 105];[3, 27];[5, 192];
129;[5, 122];[4, 91];[6, 390];[2, 94];[6, 52];[6, 79];[3, 36];[6, 839];[5, 196];[7, 75];[4, 207];[3, 25];[4, 56];[2, 57];[5, 140];[3, 66];[2, 20];[3, 54];[4, 63];[2, 8];[4, 35];[4, 92];[7, 105];[4, 51];[5, 192];
130;[5, 122];[4, 62];[7, 890];[2, 94];[6, 52];[6, 79];[3, 89];[6, 772];[5, 196];[7, 75];[4, 282];[3, 25];[4, 56];[2, 57];[5, 130];[3, 77];[3, 30];[3, 13];[4, 63];[2, 8];[4, 35];[4, 92];[7, 105];[4, 51];[5, 192];
131;[5, 122];[4, 62];[7, 890];[2, 109];[6, 52];[6, 79];[3, 211];[6, 772];[5, 196];[7, 75];[4, 282];[3, 25];[4, 56];[2, 35];[5, 130];[3, 76];[3, 30];[3, 13];[4, 63];[2, 8];[4, 54];[4, 92];[7, 105];[4, 22];[6, 131];
132;[5, 122];[4, 62];[7, 890];[2, 157];[6, 52];[6, 79];[3, 83];[6, 772];[5, 212];[7, 75];[4, 282];[3, 25];[4, 56];[2, 36];[5, 130];[3, 48];[3, 30];[3, 13];[4, 63];[2, 79];[4, 54];[4, 92];[7, 105];[4, 22];[6, 124];
133;[5, 122];[4, 62];[8, 144];[3, 33];[6, 52];[6, 79];[3, 83];[6, 772];[5, 212];[7, 75];[5, 379];[3, 25];[4, 50];[2, 75];[5, 130];[3, 48];[4, 357];[3, 13];[4, 63];[2, 28];[4, 54];[4, 92];[7, 105];[4, 22];[6, 124];
134;[5, 122];[4, 62];[8, 144];[3, 33];[6, 52];[6, 74];[3, 47];[5, 92];[5, 219];[7, 82];[5, 379];[3, 25];[4, 50];[2, 75];[5, 130];[3, 744];[3, 63];[3, 13];[4, 47];[3, 44];[4, 54];[4, 19];[7, 105];[4, 22];[5, 251];
135;[4, 378];[4, 62];[8, 144];[3, 33];[6, 93];[6, 74];[3, 47];[4, 51];[5, 219];[7, 82];[4, 257];[3, 25];[4, 50];[2, 75];[5, 130];[3, 744];[3, 63];[3, 16];[4, 47];[3, 44];[3, 49];[3, 30];[8, 432];[4, 22];[5, 251];
136;[4, 319];[4, 746];[8, 144];[3, 33];[6, 93];[6, 74];[3, 93];[4, 51];[5, 219];[7, 82];[4, 257];[3, 25];[4, 50];[2, 75];[5, 130];[3, 39];[3, 63];[3, 16];[4, 47];[3, 44];[3, 59];[3, 35];[8, 432];[4, 31];[4, 229];
137;[4, 36];[4, 46];[8, 144];[3, 32];[6, 93];[6, 74];[3, 58];[4, 66];[5, 219];[7, 82];[4, 230];[3, 25];[4, 50];[2, 75];[5, 130];[3, 39];[3, 48];[3, 768];[4, 47];[3, 44];[4, 360];[3, 35];[8, 432];[4, 31];[4, 229];
138;[5, 49];[4, 46];[8, 144];[3, 32];[6, 88];[6, 74];[3, 306];[4, 66];[4, 172];[7, 82];[3, 228];[3, 25];[4, 50];[2, 75];[5, 190];[3, 72];[3, 48];[3, 768];[4, 47];[3, 44];[4, 79];[3, 35];[8, 432];[4, 31];[4, 211];
139;[5, 49];[4, 46];[8, 144];[3, 32];[6, 116];[6, 366];[3, 100];[4, 66];[4, 172];[7, 82];[3, 35];[3, 25];[4, 50];[2, 7];[5, 113];[3, 72];[3, 48];[3, 768];[4, 47];[3, 30];[4, 79];[3, 250];[8, 432];[4, 31];[4, 211];
140;[5, 49];[4, 46];[8, 144];[3, 32];[5, 52];[6, 366];[3, 35];[4, 66];[4, 145];[7, 78];[3, 35];[3, 25];[4, 50];[2, 43];[5, 113];[3, 72];[3, 48];[3, 768];[4, 47];[3, 30];[4, 79];[3, 128];[8, 453];[4, 56];[4, 211];
141;[5, 49];[4, 46];[8, 144];[3, 311];[5, 52];[6, 67];[3, 35];[4, 791];[4, 168];[8, 82];[3, 35];[3, 25];[4, 50];[2, 52];[5, 113];[3, 39];[3, 61];[3, 56];[4, 37];[3, 30];[4, 79];[4, 115];[8, 453];[4, 56];[4, 211];
142;[5, 49];[4, 100];[8, 144];[2, 28];[5, 52];[6, 266];[3, 34];[4, 791];[4, 127];[8, 82];[3, 35];[2, 15];[4, 50];[3, 35];[5, 113];[3, 39];[2, 48];[3, 43];[4, 37];[3, 30];[4, 99];[4, 115];[8, 453];[4, 42];[4, 211];
143;[5, 57];[4, 100];[8, 144];[2, 28];[5, 52];[6, 266];[3, 34];[4, 791];[4, 127];[8, 82];[3, 42];[2, 52];[4, 50];[3, 35];[5, 66];[3, 39];[2, 48];[3, 45];[4, 37];[3, 30];[4, 99];[4, 115];[9, 464];[4, 42];[4, 211];
144;[5, 63];[4, 44];[8, 144];[2, 3];[5, 52];[6, 266];[3, 35];[4, 66];[4, 127];[8, 82];[3, 42];[2, 56];[4, 50];[3, 63];[5, 103];[3, 39];[2, 48];[3, 45];[4, 37];[3, 30];[4, 99];[4, 115];[9, 464];[4, 42];[4, 211];
145;[6, 84];[4, 44];[7, 149];[2, 3];[5, 63];[6, 283];[3, 35];[4, 66];[4, 127];[8, 82];[3, 42];[2, 14];[4, 101];[3, 63];[5, 103];[3, 39];[2, 31];[3, 37];[4, 45];[3, 30];[4, 99];[4, 115];[9, 475];[4, 42];[4, 211];
146;[6, 119];[4, 44];[7, 149];[2, 3];[5, 57];[6, 280];[2, 38];[4, 66];[4, 127];[8, 82];[3, 42];[2, 12];[4, 75];[3, 63];[5, 103];[3, 39];[2, 31];[3, 37];[4, 45];[3, 61];[4, 99];[4, 50];[9, 439];[4, 42];[4, 211];
147;[6, 352];[4, 44];[7, 149];[2, 3];[5, 57];[6, 280];[2, 38];[4, 73];[4, 53];[8, 82];[2, 59];[2, 12];[4, 75];[3, 63];[5, 103];[3, 141];[2, 31];[3, 37];[4, 45];[3, 52];[4, 99];[4, 50];[9, 264];[4, 42];[4, 245];
148;[6, 352];[4, 44];[7, 149];[2, 3];[5, 57];[6, 280];[2, 38];[4, 69];[4, 53];[8, 82];[2, 59];[2, 12];[4, 90];[3, 38];[5, 103];[4, 60];[2, 31];[3, 37];[4, 45];[4, 154];[4, 99];[4, 50];[9, 246];[4, 42];[3, 228];
149;[6, 398];[4, 44];[7, 149];[2, 3];[5, 57];[6, 253];[2, 38];[4, 69];[4, 54];[8, 82];[2, 59];[2, 12];[4, 90];[3, 38];[5, 103];[4, 60];[2, 31];[3, 37];[4, 45];[4, 154];[4, 99];[4, 80];[9, 246];[4, 42];[3, 202];
150;[6, 406];[4, 44];[7, 149];[2, 14];[5, 57];[7, 54];[2, 38];[3, 148];[4, 54];[8, 82];[2, 59];[2, 219];[5, 122];[3, 38];[5, 118];[4, 60];[2, 31];[3, 37];[4, 125];[5, 162];[4, 99];[3, 22];[9, 59];[4, 42];[3, 188];
151;[6, 406];[4, 40];[7, 149];[2, 14];[5, 57];[7, 54];[2, 38];[3, 148];[4, 54];[8, 82];[3, 174];[2, 219];[5, 122];[3, 38];[5, 118];[4, 70];[2, 31];[3, 37];[4, 93];[5, 162];[4, 99];[3, 22];[9, 59];[4, 42];[3, 190];
152;[6, 406];[4, 33];[7, 149];[1, 144];[5, 57];[7, 54];[2, 38];[3, 148];[4, 54];[8, 82];[4, 68];[2, 219];[5, 106];[3, 38];[5, 118];[5, 269];[2, 31];[3, 37];[4, 93];[5, 75];[4, 91];[4, 66];[9, 59];[4, 144];[3, 181];
153;[5, 332];[4, 33];[7, 149];[1, 15];[5, 57];[7, 132];[2, 38];[4, 231];[4, 54];[8, 82];[4, 68];[2, 219];[5, 106];[3, 38];[5, 91];[5, 416];[1, 204];[3, 37];[4, 93];[6, 91];[4, 91];[4, 66];[9, 59];[4, 144];[3, 181];
154;[5, 332];[4, 33];[7, 149];[2, 321];[5, 249];[7, 132];[2, 38];[4, 231];[4, 54];[8, 82];[4, 67];[3, 30];[5, 106];[3, 128];[5, 90];[5, 416];[1, 40];[3, 37];[4, 50];[6, 91];[3, 102];[4, 66];[9, 59];[4, 62];[3, 181];
155;[5, 534];[4, 33];[7, 149];[3, 233];[5, 249];[7, 132];[1, 18];[4, 162];[4, 145];[8, 82];[4, 111];[3, 30];[5, 106];[3, 128];[5, 90];[5, 416];[1, 3];[3, 37];[4, 50];[6, 83];[3, 102];[4, 65];[9, 59];[4, 62];[3, 182];
156;[5, 526];[4, 33];[7, 149];[4, 50];[5, 87];[7, 263];[1, 18];[6, 66];[4, 140];[8, 82];[4, 111];[3, 30];[5, 106];[3, 128];[5, 90];[5, 208];[2, 18];[3, 37];[4, 50];[6, 83];[3, 102];[4, 65];[9, 59];[4, 62];[3, 182];
157;[4, 62];[4, 33];[7, 149];[4, 50];[5, 87];[8, 286];[1, 18];[6, 66];[4, 294];[8, 82];[4, 111];[3, 76];[5, 65];[3, 128];[5, 90];[5, 208];[1, 6];[3, 79];[4, 158];[6, 83];[3, 102];[4, 65];[9, 59];[4, 62];[2, 252];
158;[4, 62];[4, 33];[7, 149];[4, 50];[6, 92];[8, 311];[1, 18];[7, 60];[4, 294];[8, 82];[4, 79];[3, 43];[5, 65];[3, 128];[5, 90];[5, 220];[1, 6];[3, 79];[4, 158];[6, 83];[3, 167];[4, 65];[9, 59];[4, 62];[2, 252];
159;[4, 236];[4, 33];[7, 183];[4, 50];[6, 92];[8, 279];[1, 18];[7, 60];[4, 64];[8, 82];[4, 116];[3, 71];[5, 64];[3, 128];[5, 90];[5, 220];[1, 6];[3, 77];[4, 24];[6, 83];[4, 429];[4, 65];[9, 59];[4, 62];[2, 81];
160;[5, 292];[4, 33];[7, 183];[4, 50];[6, 92];[7, 278];[1, 18];[7, 60];[4, 64];[8, 82];[4, 116];[3, 54];[5, 67];[3, 128];[5, 125];[5, 220];[1, 6];[3, 77];[4, 24];[6, 310];[4, 429];[4, 65];[9, 59];[4, 65];[3, 44];
161;[5, 293];[4, 33];[7, 183];[4, 50];[7, 121];[7, 278];[1, 37];[7, 60];[4, 64];[8, 82];[4, 116];[3, 54];[6, 84];[3, 128];[5, 120];[5, 220];[1, 6];[3, 77];[4, 24];[6, 306];[4, 166];[4, 65];[9, 59];[4, 70];[3, 44];
162;[5, 293];[4, 33];[7, 319];[4, 50];[7, 121];[6, 87];[1, 37];[7, 60];[4, 107];[8, 82];[4, 116];[3, 62];[6, 84];[3, 128];[5, 108];[4, 211];[2, 25];[3, 77];[4, 24];[6, 306];[3, 400];[4, 65];[9, 51];[4, 70];[3, 44];
163;[5, 293];[4, 33];[7, 319];[4, 90];[7, 121];[6, 87];[1, 11];[7, 60];[4, 56];[8, 82];[4, 72];[3, 62];[6, 147];[3, 53];[4, 99];[4, 211];[2, 25];[4, 124];[4, 24];[6, 306];[3, 400];[4, 144];[9, 51];[4, 70];[3, 44];
164;[5, 186];[4, 33];[7, 319];[4, 90];[7, 121];[6, 87];[2, 209];[7, 60];[4, 56];[8, 82];[4, 43];[3, 62];[6, 147];[3, 53];[4, 91];[4, 201];[2, 25];[5, 79];[4, 24];[6, 303];[3, 400];[4, 57];[9, 51];[4, 84];[3, 44];
165;[5, 186];[4, 66];[7, 319];[3, 79];[7, 121];[7, 404];[2, 221];[7, 60];[4, 56];[8, 82];[4, 43];[3, 62];[6, 147];[3, 53];[4, 174];[4, 201];[2, 12];[5, 79];[4, 24];[6, 303];[2, 13];[4, 43];[9, 51];[4, 84];[3, 37];
166;[5, 205];[4, 66];[7, 319];[3, 72];[7, 83];[7, 404];[2, 222];[7, 60];[4, 67];[8, 82];[3, 26];[3, 62];[6, 73];[3, 53];[4, 174];[4, 201];[2, 23];[5, 79];[4, 90];[6, 303];[2, 13];[4, 43];[9, 51];[4, 84];[3, 37];
167;[5, 220];[4, 66];[7, 319];[3, 72];[7, 83];[7, 392];[2, 4];[7, 72];[4, 67];[8, 82];[3, 26];[4, 64];[6, 73];[2, 7];[4, 174];[4, 201];[2, 23];[4, 77];[4, 90];[6, 303];[2, 13];[4, 246];[9, 51];[4, 87];[3, 37];
168;[5, 220];[4, 94];[7, 325];[3, 31];[7, 83];[7, 392];[2, 43];[7, 134];[3, 18];[8, 82];[3, 26];[4, 63];[6, 73];[2, 7];[4, 174];[4, 33];[2, 23];[4, 77];[4, 174];[6, 303];[2, 13];[4, 246];[9, 51];[4, 87];[3, 37];
169;[5, 220];[4, 94];[6, 231];[3, 31];[7, 83];[7, 392];[2, 92];[7, 134];[3, 18];[8, 98];[3, 26];[4, 63];[6, 38];[2, 7];[4, 78];[4, 33];[2, 23];[4, 77];[4, 174];[6, 303];[2, 13];[5, 248];[9, 51];[4, 161];[3, 37];
170;[5, 220];[4, 94];[6, 194];[3, 31];[7, 76];[7, 392];[2, 92];[7, 134];[3, 18];[8, 98];[3, 26];[4, 67];[6, 38];[2, 33];[4, 85];[4, 33];[3, 32];[4, 77];[4, 46];[6, 303];[3, 32];[5, 236];[9, 51];[4, 161];[3, 37];
171;[5, 220];[4, 94];[6, 186];[3, 31];[7, 76];[8, 431];[2, 92];[7, 134];[3, 18];[8, 65];[3, 26];[4, 67];[7, 136];[2, 25];[5, 679];[4, 33];[4, 62];[4, 86];[4, 46];[5, 300];[4, 34];[4, 172];[9, 51];[4, 161];[2, 34];
172;[4, 176];[4, 94];[6, 291];[4, 41];[7, 76];[8, 431];[2, 92];[7, 134];[3, 18];[8, 65];[3, 109];[4, 67];[8, 57];[3, 51];[5, 679];[4, 33];[4, 62];[4, 57];[4, 46];[5, 300];[4, 41];[4, 172];[9, 51];[4, 165];[1, 16];
173;[4, 176];[4, 332];[6, 291];[4, 174];[7, 76];[8, 431];[1, 273];[7, 134];[3, 18];[8, 65];[5, 80];[4, 67];[7, 265];[3, 51];[5, 679];[4, 33];[4, 62];[4, 57];[4, 46];[5, 107];[4, 41];[4, 68];[9, 51];[4, 67];[1, 13];
174;[4, 176];[4, 275];[6, 356];[4, 165];[7, 76];[8, 431];[1, 144];[7, 134];[3, 18];[8, 65];[5, 80];[4, 48];[9, 285];[3, 294];[5, 679];[4, 33];[4, 46];[4, 105];[4, 46];[5, 107];[4, 24];[4, 68];[9, 51];[4, 67];[1, 27];
175;[4, 94];[4, 275];[6, 356];[4, 165];[7, 76];[8, 171];[1, 144];[7, 134];[3, 18];[8, 65];[5, 80];[4, 48];[9, 285];[3, 331];[5, 679];[4, 63];[4, 53];[4, 210];[4, 82];[5, 153];[4, 24];[4, 68];[9, 51];[4, 67];[1, 8];
