[25, 0.8, 0.1, [1, 3]]
0;[3, 115];[3, 134];[3, 46];[101, 3040];[3, 52];[3, 52];[3, 16];[3, 96];[3, 62];[3, 48];[3, 231];[3, 129];[3, 46];[3, 212];[3, 104];[3, 23];[3, 103];[129, 3882];[3, 147];[3, 284];[3, 223];[3, 51];[3, 188];[3, 39];[3, 55];
523;[3569, 42452];[3254, 42596];[5221, 52581];[4226, 48594];[3966, 44062];[5859, 54334];[3147, 41037];[4077, 47021];[5097, 49308];[4578, 50026];[3853, 44101];[4191, 46396];[3849, 45131];[3574, 43902];[4392, 48717];[4870, 49055];[4571, 49881];[4251, 48232];[3302, 41890];[2856, 38151];[2298, 33708];[4186, 45917];[3884, 44361];[5114, 50257];[4848, 49343];
524;[3569, 42452];[3254, 42599];[5221, 52583];[4226, 48594];[4084, 44665];[5859, 54334];[3147, 41067];[4077, 47021];[5097, 49308];[4578, 50030];[3853, 44057];[4191, 46396];[3895, 45280];[3716, 44475];[4392, 48717];[4870, 49055];[4571, 49881];[4251, 48232];[3302, 41890];[2856, 38151];[2298, 33708];[4186, 45915];[3884, 44363];[5114, 50257];[4848, 49343];
525;[3569, 42457];[3254, 42610];[5221, 52583];[4226, 48594];[4084, 44665];[5859, 54339];[3283, 41721];[4077, 47021];[5097, 49317];[4578, 50029];[3853, 44057];[4191, 46396];[3895, 45291];[3716, 44475];[4392, 48717];[4870, 49055];[4571, 49881];[4251, 48241];[3302, 41890];[2856, 38160];[2298, 33706];[4186, 45895];[3999, 44948];[5114, 50257];[4848, 49340];
526;[3569, 42457];[3254, 42610];[5283, 52719];[4226, 48594];[4084, 44665];[5859, 54339];[3283, 41721];[4077, 47021];[5097, 49317];[4578, 50017];[3853, 44057];[4191, 46396];[3895, 45293];[3716, 44460];[4392, 48661];[4870, 49057];[4571, 49877];[4251, 48241];[3302, 41894];[2856, 38160];[2432, 34766];[4315, 46485];[3999, 44948];[5114, 50257];[4848, 49340];
527;[3569, 42445];[3254, 42610];[5283, 52719];[4226, 48596];[4084, 44675];[5859, 54339];[3283, 41721];[4077, 47021];[5097, 49317];[4578, 50017];[3853, 44057];[4191, 46396];[3895, 45293];[3716, 44460];[4392, 48663];[4870, 49057];[4571, 49854];[4251, 48241];[3302, 41902];[2856, 38160];[2432, 34765];[4315, 46490];[4131, 45737];[5114, 50248];[4938, 49604];
528;[3569, 42445];[3254, 42619];[5283, 52705];[4226, 48622];[4084, 44675];[5859, 54328];[3283, 41721];[4157, 47389];[5097, 49317];[4578, 49994];[3853, 44033];[4191, 46396];[3895, 45293];[3716, 44460];[4392, 48656];[4870, 49057];[4571, 49854];[4251, 48233];[3302, 41890];[2999, 39067];[2432, 34764];[4315, 46490];[4131, 45737];[5114, 50248];[4938, 49604];
529;[3569, 42438];[3254, 42619];[5283, 52705];[4226, 48611];[4084, 44680];[5859, 54328];[3283, 41721];[4157, 47458];[5097, 49317];[4578, 49997];[3853, 44043];[4191, 46359];[3895, 45293];[3816, 44919];[4392, 48656];[4870, 49057];[4571, 49854];[4251, 48233];[3302, 41890];[2999, 39067];[2432, 34759];[4315, 46490];[4131, 45737];[5114, 50254];[4938, 49600];
530;[3569, 42438];[3254, 42652];[5283, 52703];[4226, 48679];[4084, 44693];[5859, 54326];[3397, 42282];[4157, 47459];[5097, 49317];[4578, 49997];[3853, 44043];[4191, 46359];[3895, 45302];[3816, 44919];[4463, 48973];[4870, 49057];[4571, 49679];[4251, 48235];[3302, 41890];[2999, 39085];[2432, 34772];[4315, 46490];[4131, 45737];[5114, 50254];[4938, 49600];
531;[3569, 42438];[3254, 42654];[5283, 52705];[4226, 48679];[4084, 44693];[5986, 54811];[3397, 42285];[4157, 47459];[5097, 49317];[4578, 50000];[3853, 44004];[4191, 46395];[3895, 45302];[3941, 45458];[4463, 48973];[4870, 49057];[4694, 50326];[4251, 48235];[3302, 41890];[2999, 39085];[2432, 34772];[4413, 46957];[4131, 45737];[5226, 50735];[4938, 49600];
532;[3569, 42438];[3254, 42654];[5283, 52705];[4226, 48665];[4084, 44693];[5986, 54765];[3397, 42285];[4280, 48052];[5097, 49317];[4578, 49998];[3853, 44052];[4191, 46395];[3895, 45302];[3941, 45513];[4463, 48973];[4870, 49057];[4694, 50326];[4251, 48235];[3302, 41890];[2999, 39085];[2432, 34764];[4413, 46953];[4131, 45737];[5226, 50735];[5076, 50184];
533;[3617, 42648];[3254, 42654];[5357, 52956];[4226, 48670];[4084, 44693];[6067, 55096];[3540, 43057];[4280, 48052];[5097, 49317];[4578, 49998];[3853, 44052];[4191, 46393];[3895, 45197];[3941, 45513];[4463, 48973];[4870, 49057];[4694, 50326];[4251, 48234];[3302, 41887];[2999, 39108];[2432, 34776];[4413, 46952];[4131, 45737];[5226, 50735];[5076, 50170];
534;[3617, 42654];[3254, 42654];[5357, 52956];[4226, 48670];[4084, 44691];[6067, 55096];[3540, 43057];[4280, 48054];[5097, 49317];[4578, 50000];[3853, 44052];[4191, 46393];[3895, 45197];[3941, 45507];[4463, 48973];[4870, 49057];[4694, 50308];[4251, 48219];[3302, 41887];[2999, 39111];[2432, 34776];[4413, 46950];[4217, 46136];[5226, 50735];[5076, 50093];
535;[3617, 42654];[3254, 42656];[5357, 52956];[4226, 48670];[4084, 44691];[6067, 55096];[3540, 43130];[4280, 48038];[5097, 49317];[4578, 50008];[3853, 44052];[4318, 47063];[3895, 45198];[3941, 45507];[4514, 49208];[4870, 49058];[4694, 50308];[4251, 48219];[3302, 41878];[2999, 39111];[2432, 34798];[4413, 46950];[4217, 46136];[5226, 50735];[5076, 50093];
536;[3617, 42654];[3254, 42656];[5357, 52970];[4226, 48683];[4084, 44691];[6067, 55096];[3540, 43124];[4280, 48012];[5097, 49317];[4578, 50008];[3950, 44646];[4318, 47061];[3895, 45198];[3941, 45497];[4514, 49208];[4870, 49055];[4694, 50308];[4251, 48209];[3302, 41878];[2999, 39111];[2432, 34797];[4413, 46968];[4217, 46138];[5226, 50783];[5076, 50093];
537;[3617, 42654];[3254, 42679];[5357, 52980];[4226, 48683];[4084, 44746];[6067, 55096];[3540, 43114];[4378, 48590];[5201, 49878];[4578, 50005];[3950, 44646];[4318, 47061];[3895, 45198];[3941, 45497];[4514, 49205];[4870, 49088];[4694, 50223];[4251, 48209];[3302, 41878];[2999, 39111];[2432, 34797];[4413, 46968];[4217, 46138];[5226, 50783];[5076, 50093];
538;[3617, 42654];[3254, 42688];[5357, 52972];[4226, 48683];[4084, 44746];[6067, 55096];[3540, 43114];[4378, 48597];[5201, 49882];[4708, 50542];[4085, 45189];[4318, 47063];[3895, 45198];[4050, 46026];[4514, 49205];[4870, 49088];[4694, 50218];[4251, 48223];[3302, 41878];[2999, 39111];[2432, 34777];[4413, 46966];[4217, 46138];[5226, 50784];[5076, 50088];
539;[3617, 42654];[3254, 42690];[5357, 52972];[4226, 48683];[4084, 44744];[6067, 55100];[3540, 43128];[4441, 48846];[5249, 50095];[4708, 50542];[4085, 45178];[4318, 47061];[3895, 45198];[4050, 46026];[4514, 49205];[4870, 49088];[4694, 50218];[4251, 48223];[3302, 41881];[3132, 40273];[2432, 34780];[4413, 46969];[4217, 46138];[5226, 50792];[5076, 50088];
540;[3617, 42644];[3254, 42690];[5357, 52972];[4226, 48683];[4084, 44744];[6067, 55100];[3540, 43137];[4441, 48839];[5369, 50791];[4708, 50542];[4085, 45178];[4318, 47061];[3895, 45197];[4050, 46026];[4514, 49205];[4870, 49088];[4694, 50221];[4251, 48221];[3553, 43381];[3132, 40273];[2432, 34780];[4413, 46970];[4217, 46151];[5226, 50789];[5076, 50088];
541;[3617, 42636];[3254, 42668];[5357, 52972];[4226, 48682];[4084, 44744];[6067, 55100];[3629, 43668];[4441, 48839];[5369, 50791];[4816, 51039];[4085, 45178];[4376, 47326];[3895, 45197];[4050, 46026];[4514, 49194];[4870, 49088];[4694, 50221];[4251, 48221];[3553, 43380];[3132, 40273];[2432, 34780];[4413, 46971];[4217, 46151];[5226, 50791];[5076, 50088];
542;[3617, 42636];[3254, 42740];[5357, 52972];[4226, 48682];[4084, 44735];[6067, 55100];[3629, 43668];[4441, 48827];[5369, 50779];[4816, 51039];[4085, 45178];[4376, 47326];[3895, 45197];[4050, 46026];[4514, 49208];[4870, 49077];[4694, 50221];[4251, 48213];[3553, 43376];[3132, 40218];[2432, 34750];[4413, 46971];[4217, 46156];[5226, 50795];[5076, 50088];
543;[3617, 42636];[3254, 42740];[5357, 52972];[4226, 48682];[4084, 44740];[6067, 55093];[3629, 43668];[4441, 48827];[5369, 50779];[4816, 51039];[4085, 45178];[4376, 47331];[3895, 45197];[4050, 46026];[4514, 49206];[4870, 49077];[4694, 50221];[4251, 48213];[3553, 43376];[3132, 40218];[2520, 35368];[4413, 46971];[4331, 46910];[5226, 50806];[5076, 50088];
544;[3617, 42636];[3254, 42750];[5357, 52971];[4226, 48681];[4084, 44740];[6189, 55396];[3629, 43668];[4441, 48827];[5369, 50780];[4816, 51039];[4085, 45178];[4376, 47331];[3895, 45196];[4050, 46026];[4514, 49206];[4870, 49077];[4694, 50196];[4326, 48646];[3553, 43376];[3132, 40218];[2520, 35363];[4476, 47174];[4331, 46910];[5226, 50806];[5076, 50100];
545;[3617, 42636];[3254, 42749];[5357, 52972];[4226, 48681];[4084, 44740];[6189, 55396];[3629, 43674];[4441, 48827];[5369, 50780];[4947, 51531];[4085, 45178];[4376, 47331];[3895, 45196];[4050, 46026];[4514, 49208];[4870, 49078];[4694, 50196];[4326, 48646];[3553, 43380];[3243, 41118];[2520, 35363];[4476, 47174];[4331, 46910];[5226, 50800];[5076, 50100];
546;[3617, 42593];[3254, 42749];[5357, 53003];[4226, 48710];[4084, 44740];[6189, 55396];[3629, 43597];[4441, 48827];[5369, 50780];[4947, 51527];[4085, 45178];[4376, 47331];[3895, 45196];[4050, 46027];[4514, 49213];[4870, 49079];[4694, 50196];[4326, 48646];[3553, 43380];[3243, 41118];[2520, 35363];[4476, 47174];[4331, 46910];[5226, 50800];[5076, 50100];
547;[3617, 42593];[3254, 42749];[5402, 53281];[4226, 48710];[4084, 44740];[6189, 55391];[3629, 43597];[4441, 48827];[5428, 51032];[4947, 51527];[4085, 45178];[4376, 47321];[3895, 45273];[4126, 46363];[4514, 49213];[4870, 49079];[4694, 50199];[4326, 48649];[3553, 43380];[3243, 41117];[2520, 35363];[4476, 47174];[4331, 46903];[5226, 50797];[5076, 50100];
548;[3617, 42590];[3254, 42759];[5402, 53287];[4226, 48695];[4084, 44740];[6189, 55373];[3629, 43597];[4441, 48824];[5428, 51062];[4947, 51527];[4085, 45178];[4376, 47321];[3895, 45231];[4126, 46356];[4514, 49213];[4929, 49310];[4694, 50202];[4326, 48649];[3553, 43380];[3243, 41087];[2520, 35391];[4476, 47174];[4331, 46903];[5226, 50797];[5076, 50100];
549;[3617, 42590];[3254, 42759];[5402, 53286];[4226, 48695];[4084, 44740];[6314, 55697];[3629, 43597];[4441, 48840];[5428, 51064];[4947, 51501];[4085, 45159];[4376, 47321];[3895, 45231];[4126, 46358];[4514, 49216];[4929, 49319];[4694, 50199];[4326, 48633];[3625, 43838];[3243, 41070];[2520, 35398];[4476, 47174];[4331, 46903];[5226, 50797];[5076, 50095];
550;[3617, 42590];[3254, 42758];[5402, 53286];[4226, 48695];[4084, 44740];[6314, 55697];[3629, 43597];[4520, 49195];[5428, 51064];[4947, 51501];[4085, 45154];[4376, 47307];[3895, 45231];[4126, 46358];[4514, 49216];[4929, 49319];[4694, 50199];[4326, 48633];[3625, 43862];[3243, 41084];[2520, 35450];[4476, 47174];[4331, 46900];[5226, 50794];[5076, 50095];
551;[3617, 42588];[3350, 43422];[5402, 53293];[4316, 49149];[4084, 44740];[6314, 55697];[3629, 43597];[4520, 49197];[5428, 51064];[4947, 51495];[4085, 45154];[4376, 47307];[3895, 45232];[4126, 46373];[4514, 49207];[4929, 49319];[4805, 50686];[4326, 48633];[3625, 43862];[3243, 41065];[2520, 35450];[4476, 47174];[4331, 46900];[5226, 50794];[5076, 50096];
552;[3617, 42595];[3350, 43422];[5402, 53293];[4316, 49149];[4084, 44740];[6314, 55701];[3629, 43538];[4520, 49197];[5428, 51064];[4947, 51495];[4163, 45540];[4492, 47884];[3895, 45211];[4126, 46372];[4514, 49207];[4929, 49318];[4805, 50681];[4326, 48633];[3625, 43929];[3243, 41135];[2520, 35449];[4476, 47174];[4331, 46900];[5226, 50795];[5076, 50096];
553;[3617, 42595];[3350, 43397];[5402, 53293];[4316, 49155];[4084, 44740];[6314, 55706];[3718, 44274];[4520, 49197];[5497, 51350];[4947, 51498];[4163, 45540];[4492, 47884];[3895, 45206];[4126, 46370];[4514, 49216];[4929, 49318];[4805, 50681];[4375, 48882];[3625, 43926];[3243, 41145];[2520, 35469];[4522, 47393];[4414, 47172];[5226, 50795];[5076, 50096];
554;[3617, 42588];[3471, 43933];[5402, 53285];[4316, 49155];[4084, 44740];[6314, 55706];[3718, 44274];[4520, 49197];[5497, 51350];[4947, 51498];[4163, 45530];[4492, 47856];[3895, 45209];[4126, 46365];[4634, 49946];[5059, 49980];[4805, 50681];[4375, 48883];[3625, 43926];[3243, 41137];[2657, 36369];[4522, 47393];[4414, 47174];[5315, 51067];[5076, 50096];
555;[3617, 42588];[3471, 43932];[5402, 53285];[4316, 49143];[4084, 44752];[6314, 55706];[3718, 44251];[4520, 49197];[5497, 51350];[4947, 51489];[4163, 45521];[4492, 47855];[3895, 45216];[4126, 46365];[4634, 49907];[5059, 49980];[4912, 51049];[4375, 48878];[3625, 43949];[3243, 41137];[2657, 36369];[4522, 47393];[4414, 47171];[5315, 51067];[5076, 50112];
556;[3617, 42590];[3471, 43932];[5467, 53617];[4316, 49119];[4084, 44742];[6314, 55706];[3718, 44251];[4520, 49197];[5497, 51354];[4947, 51499];[4163, 45505];[4492, 47855];[3895, 45214];[4258, 47062];[4634, 49930];[5059, 49980];[4912, 51049];[4375, 48887];[3625, 43949];[3243, 41137];[2657, 36369];[4522, 47393];[4414, 47147];[5315, 51073];[5076, 50117];
557;[3617, 42584];[3471, 43932];[5467, 53622];[4316, 49119];[4084, 44742];[6314, 55706];[3718, 44251];[4520, 49197];[5497, 51354];[4947, 51508];[4163, 45505];[4492, 47854];[3895, 45214];[4258, 47077];[4634, 49931];[5059, 49940];[4912, 51049];[4375, 48884];[3625, 43949];[3243, 41137];[2657, 36443];[4522, 47393];[4414, 47147];[5436, 51625];[5076, 50117];
558;[3617, 42584];[3471, 43930];[5467, 53622];[4316, 49119];[4084, 44747];[6314, 55709];[3718, 44251];[4520, 49194];[5497, 51359];[4947, 51508];[4163, 45497];[4492, 47854];[3895, 45214];[4258, 47081];[4634, 49931];[5059, 49939];[4912, 51072];[4375, 48868];[3625, 43953];[3243, 41137];[2657, 36443];[4522, 47393];[4414, 47147];[5436, 51619];[5076, 50104];
559;[3617, 42584];[3471, 43930];[5467, 53627];[4441, 49772];[4084, 44747];[6314, 55707];[3718, 44251];[4520, 49240];[5497, 51359];[4947, 51508];[4163, 45497];[4492, 47854];[3895, 45106];[4258, 47149];[4634, 49931];[5059, 49939];[4912, 51072];[4375, 48868];[3625, 43953];[3243, 41137];[2657, 36459];[4522, 47398];[4414, 47157];[5436, 51612];[5076, 50105];
560;[3617, 42584];[3471, 43930];[5467, 53627];[4441, 49772];[4084, 44749];[6314, 55683];[3718, 44251];[4520, 49253];[5497, 51359];[4947, 51508];[4163, 45530];[4492, 47838];[3895, 45119];[4366, 47681];[4634, 49931];[5059, 49931];[4912, 51072];[4375, 48868];[3625, 43955];[3243, 41137];[2657, 36459];[4593, 47656];[4414, 47157];[5571, 52191];[5076, 50105];
561;[3617, 42583];[3471, 43907];[5467, 53627];[4441, 49773];[4084, 44753];[6314, 55683];[3718, 44247];[4520, 49253];[5588, 51673];[4947, 51502];[4163, 45529];[4492, 47838];[3895, 45119];[4366, 47681];[4634, 49931];[5059, 49931];[4912, 51072];[4375, 48870];[3625, 43954];[3383, 41850];[2657, 36459];[4593, 47656];[4414, 47157];[5571, 52191];[5076, 50105];
562;[3680, 43114];[3471, 43895];[5526, 53884];[4441, 49775];[4084, 44753];[6314, 55707];[3718, 44250];[4520, 49253];[5588, 51671];[4947, 51502];[4163, 45528];[4492, 47832];[3895, 45096];[4366, 47677];[4634, 49931];[5104, 50124];[4912, 51065];[4375, 48870];[3625, 43954];[3383, 41850];[2657, 36459];[4593, 47656];[4414, 47161];[5571, 52191];[5194, 50552];
563;[3680, 43098];[3471, 43895];[5526, 53884];[4494, 50016];[4084, 44750];[6314, 55685];[3817, 44868];[4520, 49252];[5588, 51698];[4947, 51502];[4163, 45529];[4492, 47828];[3895, 45096];[4366, 47677];[4634, 49903];[5104, 50125];[4912, 51065];[4375, 48870];[3625, 43954];[3383, 41835];[2657, 36459];[4683, 48018];[4414, 47161];[5571, 52191];[5194, 50552];
564;[3680, 43098];[3471, 43895];[5526, 53884];[4494, 50013];[4084, 44750];[6314, 55692];[3817, 44868];[4520, 49252];[5588, 51708];[4947, 51502];[4163, 45529];[4492, 47828];[3895, 45096];[4366, 47677];[4634, 49904];[5104, 50129];[4912, 51060];[4375, 48866];[3625, 43918];[3383, 41835];[2657, 36459];[4683, 48018];[4414, 47161];[5571, 52191];[5194, 50549];
565;[3680, 43098];[3471, 43895];[5526, 53884];[4494, 50011];[4084, 44753];[6314, 55689];[3817, 44878];[4520, 49251];[5588, 51708];[4947, 51523];[4163, 45495];[4492, 47805];[3895, 45096];[4366, 47678];[4634, 49904];[5104, 50129];[4912, 51060];[4375, 48866];[3625, 43905];[3383, 41835];[2657, 36509];[4683, 48018];[4414, 47159];[5571, 52191];[5194, 50549];
566;[3680, 43090];[3471, 43895];[5526, 53892];[4494, 49997];[4084, 44753];[6314, 55689];[3817, 44878];[4520, 49251];[5718, 52217];[4947, 51523];[4163, 45495];[4492, 47805];[3895, 45096];[4366, 47678];[4634, 49904];[5104, 50134];[4912, 51064];[4375, 48868];[3625, 43905];[3383, 41835];[2737, 37158];[4683, 48018];[4414, 47159];[5571, 52196];[5194, 50549];
567;[3680, 43090];[3471, 43895];[5526, 53888];[4494, 49996];[4084, 44753];[6314, 55685];[3817, 44892];[4520, 49251];[5718, 52217];[4947, 51525];[4163, 45495];[4492, 47800];[3895, 45074];[4366, 47678];[4634, 49904];[5104, 50134];[4912, 51064];[4375, 48868];[3625, 43926];[3383, 41828];[2737, 37157];[4683, 48018];[4491, 47650];[5571, 52200];[5194, 50549];
568;[3680, 43090];[3471, 43823];[5526, 53888];[4494, 49984];[4084, 44753];[6314, 55685];[3817, 44892];[4520, 49251];[5779, 52352];[4997, 51757];[4163, 45495];[4492, 47798];[3895, 45071];[4366, 47678];[4634, 49904];[5104, 50132];[4912, 51063];[4375, 48868];[3625, 43928];[3383, 41828];[2737, 37157];[4683, 48015];[4491, 47654];[5571, 52200];[5194, 50545];
569;[3680, 43090];[3471, 43823];[5526, 53887];[4494, 49984];[4084, 44753];[6314, 55685];[3817, 44812];[4520, 49251];[5779, 52377];[5145, 52244];[4163, 45495];[4492, 47798];[3895, 45047];[4366, 47678];[4634, 49904];[5104, 50132];[4912, 51063];[4441, 49199];[3625, 43928];[3383, 41828];[2737, 37164];[4683, 48015];[4491, 47654];[5688, 52693];[5267, 50767];
570;[3680, 43092];[3471, 43923];[5526, 53887];[4494, 49992];[4084, 44751];[6314, 55685];[3817, 44812];[4520, 49251];[5779, 52377];[5274, 52678];[4163, 45495];[4564, 48143];[3895, 45047];[4366, 47602];[4634, 49904];[5104, 50132];[4912, 51063];[4441, 49187];[3625, 43924];[3383, 41828];[2737, 37164];[4683, 48021];[4491, 47614];[5688, 52693];[5267, 50767];
571;[3680, 43092];[3471, 43919];[5526, 53866];[4494, 49999];[4084, 44751];[6314, 55685];[3817, 44817];[4520, 49252];[5779, 52377];[5274, 52677];[4163, 45495];[4564, 48147];[3895, 45047];[4366, 47636];[4634, 49906];[5104, 50093];[4912, 51063];[4441, 49187];[3625, 43925];[3383, 41826];[2737, 37164];[4683, 48023];[4491, 47610];[5688, 52693];[5267, 50775];
572;[3680, 43092];[3471, 43919];[5526, 53870];[4494, 49999];[4084, 44751];[6314, 55699];[3817, 44817];[4520, 49252];[5779, 52377];[5274, 52676];[4163, 45495];[4564, 48147];[3895, 45047];[4366, 47637];[4634, 49906];[5104, 50097];[4912, 51063];[4441, 49184];[3625, 43993];[3383, 41826];[2737, 37107];[4683, 48023];[4491, 47610];[5688, 52693];[5267, 50746];
573;[3680, 43089];[3471, 43938];[5526, 53869];[4494, 49999];[4084, 44751];[6314, 55699];[3817, 44817];[4520, 49249];[5779, 52377];[5274, 52676];[4163, 45495];[4564, 48143];[3895, 45047];[4366, 47637];[4634, 49906];[5104, 50091];[4912, 51074];[4441, 49168];[3625, 43997];[3383, 41826];[2737, 37125];[4683, 48023];[4491, 47610];[5688, 52693];[5391, 51099];
574;[3680, 43089];[3471, 43938];[5526, 53869];[4494, 49953];[4084, 44751];[6314, 55699];[3817, 44800];[4520, 49249];[5779, 52377];[5274, 52676];[4163, 45495];[4564, 48143];[3895, 45047];[4470, 48141];[4634, 49925];[5104, 50099];[4912, 51080];[4441, 49151];[3625, 44000];[3383, 41826];[2737, 37116];[4683, 48054];[4491, 47610];[5688, 52690];[5391, 51091];
575;[3680, 43089];[3471, 43938];[5526, 53869];[4494, 49953];[4084, 44806];[6314, 55699];[3817, 44800];[4520, 49239];[5779, 52377];[5274, 52678];[4163, 45495];[4564, 48143];[4030, 46107];[4470, 48141];[4634, 49924];[5104, 50101];[4912, 51080];[4441, 49163];[3625, 44000];[3383, 41826];[2828, 38317];[4683, 48054];[4491, 47608];[5688, 52682];[5391, 51089];
576;[3680, 43036];[3471, 43938];[5526, 53869];[4494, 49961];[4084, 44806];[6314, 55699];[3817, 44820];[4520, 49250];[5779, 52377];[5274, 52678];[4163, 45542];[4564, 48143];[4030, 46147];[4470, 48149];[4634, 49917];[5104, 50101];[4912, 51080];[4441, 49123];[3673, 44240];[3383, 41826];[2828, 38317];[4683, 48054];[4491, 47608];[5688, 52691];[5391, 51091];
577;[3680, 43036];[3471, 43894];[5629, 54317];[4494, 49955];[4084, 44806];[6314, 55696];[3940, 45645];[4520, 49292];[5779, 52377];[5274, 52684];[4163, 45548];[4564, 48143];[4030, 46147];[4470, 48149];[4634, 49917];[5104, 50089];[4912, 51080];[4441, 49123];[3673, 44240];[3383, 41826];[2828, 38317];[4683, 48039];[4491, 47614];[5688, 52672];[5391, 51092];
578;[3680, 43036];[3471, 43894];[5629, 54308];[4494, 49955];[4084, 44806];[6314, 55696];[3940, 45652];[4520, 49290];[5779, 52377];[5274, 52695];[4163, 45545];[4564, 48147];[4030, 46137];[4470, 48155];[4634, 49918];[5104, 50089];[4912, 51092];[4441, 49123];[3673, 44232];[3499, 42324];[2828, 38284];[4683, 48039];[4491, 47614];[5688, 52682];[5391, 51092];
579;[3680, 43036];[3471, 43894];[5629, 54313];[4494, 49957];[4084, 44806];[6443, 56142];[3940, 45645];[4520, 49293];[5779, 52371];[5274, 52696];[4163, 45545];[4564, 48147];[4030, 46137];[4470, 48181];[4634, 49906];[5104, 50089];[4912, 51092];[4441, 49122];[3673, 44232];[3499, 42340];[2937, 38936];[4683, 48039];[4491, 47611];[5688, 52682];[5391, 51080];
580;[3680, 43036];[3471, 43933];[5629, 54290];[4494, 49957];[4084, 44752];[6443, 56142];[3940, 45647];[4520, 49293];[5779, 52371];[5274, 52696];[4163, 45545];[4564, 48147];[4030, 46166];[4470, 48179];[4634, 49906];[5104, 50089];[4912, 51090];[4441, 49137];[3673, 44235];[3499, 42340];[2937, 38935];[4815, 48810];[4491, 47611];[5688, 52682];[5391, 51080];
581;[3680, 43036];[3471, 43935];[5685, 54456];[4494, 49957];[4084, 44752];[6443, 56141];[3940, 45647];[4520, 49293];[5779, 52373];[5274, 52696];[4163, 45545];[4564, 48147];[4030, 46166];[4470, 48175];[4634, 49910];[5104, 50089];[4912, 51090];[4441, 49137];[3673, 44227];[3499, 42340];[2937, 38952];[4815, 48810];[4491, 47610];[5812, 53140];[5391, 51080];
